Time,Run,Nature,Culture,LTM,MaxLTM,RC,UR
2300,29,1,1,38.7,51,0.6,62.04
2350,29,1,1,39.7,51,0.61,56.62
2400,29,1,1,32,51.1,0.62,64
2450,29,1,1,36.3,51.1,0.6,38.52
2500,29,1,1,39.1,51,0.6,54.41
2550,29,1,1,36.6,51,0.59,63.41
2600,29,1,1,34.9,50.8,0.57,48.9
2650,29,1,1,37.8,51,0.55,40.98
2700,29,1,1,34.4,51.3,0.54,59
2750,29,1,1,39,51.2,0.53,45.83
2800,29,1,1,35.6,51.1,0.53,62.17
2850,29,1,1,32,51.3,0.5,60.97
2900,29,1,1,37.9,51.5,0.51,58.94
2950,29,1,1,35.1,52,0.5,60.1
3000,29,1,1,34.5,52,0.5,59.39
3050,29,1,1,39.6,52.3,0.51,56.26
3100,29,1,1,37.7,52.2,0.5,51.79
3150,29,1,1,40.1,52.8,0.49,53.06
3200,29,1,1,40.7,52.9,0.5,38.51
3250,29,1,1,35.5,52.5,0.5,52.93
3300,29,1,1,32.3,52.7,0.52,52.77
3350,29,1,1,33.3,52.1,0.5,62.8
3400,29,1,1,42.1,51.9,0.5,52.5
3450,29,1,1,37.8,51.9,0.5,51.94
3500,29,1,1,38.5,52,0.5,51.79
3550,29,1,1,41.4,52.1,0.5,54.42
3600,29,1,1,34.9,52.1,0.51,56.4
3650,29,1,1,34.3,52.2,0.51,56.6
3700,29,1,1,37.7,52.1,0.51,47.72
3750,29,1,1,35.2,52.2,0.49,59.82
3800,29,1,1,35.4,52.3,0.49,60.32
3850,29,1,1,35.1,52.3,0.5,57.58
3900,29,1,1,33,52.4,0.5,64
3950,29,1,1,38.8,52.3,0.51,46.07
4000,29,1,1,41.4,52.1,0.53,47.83
4050,29,1,1,37.2,52.6,0.54,57.09
4100,29,1,1,35.8,52.4,0.52,54.87
4150,29,1,1,36.9,52.4,0.5,42.37
4200,29,1,1,33.1,53.2,0.49,55.56
4250,29,1,1,39.4,52.7,0.5,43.67
4300,29,1,1,36.1,52.7,0.51,62.4
4350,29,1,1,37.7,52.5,0.5,56.01
4400,29,1,1,37.2,52.7,0.51,51.83
4450,29,1,1,39.4,52.7,0.5,55.82
4500,29,1,1,36.9,52.8,0.5,60.01
4550,29,1,1,40.1,52.5,0.53,60.7
4600,29,1,1,38.4,52.4,0.51,57.04
4650,29,1,1,39.9,52.3,0.51,48.01
4700,29,1,1,36.6,52.5,0.52,57.97
4750,29,1,1,38,52.2,0.49,35.22
4800,29,1,1,33.5,52.9,0.49,53.78
4850,29,1,1,34.5,53,0.51,56.6
4900,29,1,1,34.4,53,0.5,51.59
4950,29,1,1,37.9,53,0.5,55.73
5000,29,1,1,34.9,53.2,0.5,58.6
0,30,1,1,48.9,48.9,0.7,8
50,30,1,1,41.9,50,0.69,39.79
100,30,1,1,42,49.9,0.7,56.81
150,30,1,1,31.9,50.1,0.71,59.22
200,30,1,1,41.4,50,0.7,60.64
250,30,1,1,40.9,49.6,0.69,60.44
300,30,1,1,36.2,49.9,0.7,63.63
350,30,1,1,41.2,49.8,0.7,59.82
400,30,1,1,38,50,0.69,62.81
450,30,1,1,35.4,50,0.68,54.91
500,30,1,1,34.8,50.1,0.7,62.82
550,30,1,1,34.8,50.1,0.7,64
600,30,1,1,42.2,49.9,0.7,54.31
650,30,1,1,35.9,50,0.7,47.29
700,30,1,1,32.6,50.2,0.7,63.7
750,30,1,1,36.7,50.2,0.7,62.47
800,30,1,1,35.7,50,0.7,62.69
850,30,1,1,31,50.2,0.7,61.01
900,30,1,1,39.9,50,0.71,47.83
950,30,1,1,37.5,50,0.69,62.79
1000,30,1,1,30.7,49.9,0.71,64
1050,30,1,1,33.8,50,0.69,61.81
1100,30,1,1,36.3,50,0.7,60.87
1150,30,1,1,35,50,0.71,64
1200,30,1,1,33.7,49.9,0.7,64
1250,30,1,1,32.3,50,0.68,62.53
1300,30,1,1,40.6,50.2,0.68,57.97
1350,30,1,1,33.2,50,0.69,58.34
1400,30,1,1,34.1,50.2,0.71,58.17
1450,30,1,1,34.3,50,0.69,63.8
1500,30,1,1,38.9,49.9,0.66,48.39
1550,30,1,1,33.7,50,0.69,62.4
1600,30,1,1,35.5,50,0.67,39.26
1650,30,1,1,36.6,50,0.61,60.4
1700,30,1,1,38.4,50.1,0.6,61.32
1750,30,1,1,35.3,50,0.6,56.94
1800,30,1,1,32.2,50.5,0.6,61.69
1850,30,1,1,36.2,50,0.6,61.8
1900,30,1,1,32.1,50.5,0.6,56.96
1950,30,1,1,36.5,50.7,0.6,61.77
2000,30,1,1,28.5,50.6,0.59,62.02
2050,30,1,1,35.3,50.6,0.6,60.52
2100,30,1,1,36.5,50.9,0.61,52.67
2150,30,1,1,34.9,50.9,0.66,61.12
2200,30,1,1,40.7,50.6,0.62,54.1
2250,30,1,1,35.4,51,0.69,56.4
2300,30,1,1,34.9,50.5,0.65,62.84
2350,30,1,1,34.3,51,0.62,57.34
2400,30,1,1,33.1,51,0.61,47.34
2450,30,1,1,32.1,51.1,0.63,48.98
2500,30,1,1,33.3,51,0.6,57.93
2550,30,1,1,35.6,50.9,0.64,61.51
2600,30,1,1,37.3,50.7,0.61,57.01
2650,30,1,1,32.7,50.4,0.67,64
2700,30,1,1,36.3,50.3,0.66,64
2750,30,1,1,34.9,50.8,0.67,64
2800,30,1,1,35.7,50.6,0.64,64
2850,30,1,1,39.3,50.3,0.62,46.41
2900,30,1,1,32.4,50.6,0.66,61.94
2950,30,1,1,33.3,50.4,0.68,57.94
3000,30,1,1,38.7,51,0.7,57.92
3050,30,1,1,33.7,51,0.7,64
3100,30,1,1,37.8,51,0.7,47.69
3150,30,1,1,33.7,50.9,0.71,64
3200,30,1,1,38.6,51,0.7,64
3250,30,1,1,42.5,51,0.7,58.07
3300,30,1,1,32.2,51,0.7,62.72
3350,30,1,1,33.3,50.9,0.71,62.37
3400,30,1,1,33.1,50.4,0.7,58.27
3450,30,1,1,33.3,50.5,0.7,64
3500,30,1,1,39.2,50,0.71,60.02
3550,30,1,1,36.2,49.8,0.7,60.77
3600,30,1,1,36.6,50,0.69,62.87
3650,30,1,1,33.1,50.1,0.7,62.97
3700,30,1,1,34.5,50.1,0.7,62.82
3750,30,1,1,40.6,50,0.69,56.91
3800,30,1,1,32.6,50.1,0.7,60.03
3850,30,1,1,36.2,50.3,0.7,64
3900,30,1,1,34.9,50.2,0.7,63.29
3950,30,1,1,37.8,50.1,0.7,48.36
4000,30,1,1,42.5,49.7,0.71,52.33
4050,30,1,1,31.6,50.1,0.7,57.98
4100,30,1,1,38.3,50.1,0.7,58.37
4150,30,1,1,33.3,49.9,0.7,61.63
4200,30,1,1,35,50,0.7,43.4
4250,30,1,1,38.8,49.9,0.69,60.97
4300,30,1,1,36.5,49.8,0.71,60.27
4350,30,1,1,33.8,49.7,0.69,56.76
4400,30,1,1,37,49.8,0.74,63.16
4450,30,1,1,35.8,49.8,0.72,64
4500,30,1,1,37.1,49.9,0.71,63.02
4550,30,1,1,35.4,50,0.73,58.34
4600,30,1,1,38.3,50.2,0.73,57.41
4650,30,1,1,33.4,49.8,0.67,51.07
4700,30,1,1,34.2,50,0.7,64
4750,30,1,1,36.5,50,0.69,60.12
4800,30,1,1,33.3,50.3,0.7,61.89
4850,30,1,1,35.8,49.9,0.7,61.79
4900,30,1,1,34.3,50,0.76,61.4
4950,30,1,1,33.6,49.8,0.67,64
5000,30,1,1,36,49.7,0.69,63.7
0,31,1,1,50.3,50.3,0.7,8
50,31,1,1,35.8,50.8,0.7,61.11
100,31,1,1,37.4,50.5,0.69,57.58
150,31,1,1,31.3,50.8,0.71,64
200,31,1,1,35.2,51.1,0.68,50.34
250,31,1,1,35.9,52.4,0.69,56.2
300,31,1,1,33.3,52.4,0.68,63.2
350,31,1,1,40.7,52.1,0.7,60.88
400,31,1,1,35.4,52.2,0.7,58.74
450,31,1,1,38.2,52.2,0.72,40.36
500,31,1,1,34.6,52.1,0.7,64
550,31,1,1,34.7,52,0.7,64
600,31,1,1,33.6,52,0.69,61.34
650,31,1,1,32.3,52,0.69,64
700,31,1,1,38.9,52,0.7,61.04
750,31,1,1,37.5,51.9,0.7,61.06
800,31,1,1,32.7,52,0.7,61.34
850,31,1,1,32.1,52,0.7,64
900,31,1,1,41,52,0.67,58.04
950,31,1,1,37,52,0.68,46.14
1000,31,1,1,35.7,51.5,0.63,60
1050,31,1,1,34.7,51.2,0.64,59.24
1100,31,1,1,39.4,51.5,0.68,59.99
1150,31,1,1,35,51.8,0.65,60.82
1200,31,1,1,35.9,51.4,0.63,61.87
1250,31,1,1,39.6,51.3,0.63,47.37
1300,31,1,1,34.7,51.5,0.6,52.52
1350,31,1,1,36.2,51.5,0.6,62
1400,31,1,1,36.3,51.7,0.6,54.18
1450,31,1,1,35.8,51.7,0.58,63.7
1500,31,1,1,35.7,51.3,0.6,57.24
1550,31,1,1,40.6,51.3,0.6,56.61
1600,31,1,1,28.5,51.9,0.63,63.04
1650,31,1,1,36,51.7,0.63,51.1
1700,31,1,1,37.8,51.8,0.62,55.53
1750,31,1,1,32.5,51.9,0.64,61.04
1800,31,1,1,36.2,51.3,0.6,46.21
1850,31,1,1,32.3,51.6,0.61,57.97
1900,31,1,1,34.4,51.3,0.59,56.58
1950,31,1,1,39.2,51.5,0.59,51.16
2000,31,1,1,34.6,51.8,0.6,55.92
2050,31,1,1,31.7,51.9,0.6,61.81
2100,31,1,1,32.4,51.2,0.6,57.53
2150,31,1,1,30.2,51.4,0.61,61.27
2200,31,1,1,40.9,51,0.6,53.44
2250,31,1,1,37.4,51,0.58,57.44
2300,31,1,1,33.3,51,0.59,45.32
2350,31,1,1,37.3,51,0.58,56.79
2400,31,1,1,41.9,51,0.55,48.12
2450,31,1,1,35.6,51,0.57,55.79
2500,31,1,1,39.7,51,0.54,43.92
2550,31,1,1,41.3,51,0.53,57.57
2600,31,1,1,31.5,51,0.59,61.6
2650,31,1,1,28.9,51,0.58,57.64
2700,31,1,1,35.1,51.1,0.6,61.6
2750,31,1,1,37.9,50.9,0.55,61.01
2800,31,1,1,32.8,50.8,0.55,59.22
2850,31,1,1,33.1,50.7,0.53,57.16
2900,31,1,1,39.1,50.1,0.56,35.54
2950,31,1,1,34.9,50.4,0.52,59.46
3000,31,1,1,42.4,49.4,0.47,58.81
3050,31,1,1,33.6,49.4,0.48,55.94
3100,31,1,1,39.8,50.3,0.52,59.07
3150,31,1,1,33.1,50.2,0.48,60.72
3200,31,1,1,37.1,51,0.55,59.23
3250,31,1,1,32.7,51.2,0.53,44
3300,31,1,1,37.2,51.2,0.53,59.32
3350,31,1,1,37.3,51.4,0.51,36.42
3400,31,1,1,32.9,51.1,0.5,54.16
3450,31,1,1,33.2,51.3,0.48,54.74
3500,31,1,1,37.8,52.2,0.48,56.66
3550,31,1,1,40.7,52.1,0.48,62.8
3600,31,1,1,36.4,51.6,0.5,56.9
3650,31,1,1,37.2,51.6,0.52,64
3700,31,1,1,37.3,51,0.51,55.19
3750,31,1,1,38,51.1,0.51,43.74
3800,31,1,1,38.1,51.4,0.56,63.2
3850,31,1,1,38.6,51.9,0.59,63.3
3900,31,1,1,31.9,51.8,0.6,64
3950,31,1,1,34.8,52,0.58,60.76
4000,31,1,1,38.1,52.1,0.59,59.17
4050,31,1,1,37.2,52,0.62,59.2
4100,31,1,1,40.5,51.8,0.6,46.63
4150,31,1,1,36.8,51.9,0.59,40.39
4200,31,1,1,38.2,52,0.6,62.04
4250,31,1,1,40.6,51.1,0.6,56.84
4300,31,1,1,34,51,0.59,62.86
4350,31,1,1,29.6,51.5,0.61,57.53
4400,31,1,1,32.8,50.7,0.59,63.9
4450,31,1,1,32.3,50.5,0.61,59.96
4500,31,1,1,35.9,50.8,0.6,64
4550,31,1,1,34.2,50.9,0.61,57.9
4600,31,1,1,36.5,50.9,0.6,55.72
4650,31,1,1,35.7,51.2,0.62,61
4700,31,1,1,34.3,51.3,0.61,57.49
4750,31,1,1,36,52.1,0.64,36.59
4800,31,1,1,36.6,51.3,0.61,44.86
4850,31,1,1,34.6,52.7,0.67,59.81
4900,31,1,1,35.7,52,0.62,62.32
4950,31,1,1,31.7,51.6,0.6,58.36
5000,31,1,1,37.4,51.7,0.6,51.6
0,32,1,1,50.5,50.5,0.7,8
50,32,1,1,36.7,50.8,0.73,42.24
100,32,1,1,38.9,50.8,0.75,59.94
150,32,1,1,38.5,48.6,0.85,36.56
200,32,1,1,37.3,47.7,0.87,63.3
250,32,1,1,34.5,47.9,0.85,60.48
300,32,1,1,37,47.6,0.89,38.91
350,32,1,1,33.6,47.6,0.85,63.6
400,32,1,1,37.3,47.9,0.86,57.41
450,32,1,1,34,48.1,0.89,54.98
500,32,1,1,37.8,49.1,0.9,46.5
550,32,1,1,32.7,49,0.91,63.29
600,32,1,1,33.9,48.5,0.88,63.91
650,32,1,1,37.2,48.4,0.88,60.26
700,32,1,1,31.7,49.4,0.9,63.51
750,32,1,1,32.5,49.2,0.9,63.7
800,32,1,1,33.3,49.4,0.9,51.03
850,32,1,1,34.6,48.8,0.9,63.8
900,32,1,1,36.9,48.3,0.9,63.7
950,32,1,1,37.4,49,0.88,56.88
1000,32,1,1,35.8,48.4,0.9,62.11
1050,32,1,1,34.1,48.9,0.89,42.73
1100,32,1,1,36.9,50.1,0.89,53.88
1150,32,1,1,35.2,50,0.91,60.59
1200,32,1,1,34.7,50.4,0.9,63.5
1250,32,1,1,38.7,49.6,0.92,63.51
1300,32,1,1,32.3,49.6,0.9,63.7
1350,32,1,1,36.8,49.3,0.89,47.6
1400,32,1,1,34.5,50,0.91,63.14
1450,32,1,1,35.3,49.4,0.92,61.86
1500,32,1,1,37.5,49.3,0.9,63.9
1550,32,1,1,35.9,49.9,0.91,56.17
1600,32,1,1,43.3,49.5,0.89,60.78
1650,32,1,1,33.8,49.7,0.9,63.42
1700,32,1,1,35.6,49.4,0.9,63.6
1750,32,1,1,32.8,50.2,0.89,60.86
1800,32,1,1,37.7,50.4,0.91,58.28
1850,32,1,1,39.6,50.3,0.9,60.19
1900,32,1,1,34.5,50.8,0.9,60.02
1950,32,1,1,32.5,50.9,0.9,52.92
2000,32,1,1,36.2,50.8,0.9,59.93
2050,32,1,1,35.4,50.8,0.9,61.28
2100,32,1,1,32.8,51.1,0.9,57.5
2150,32,1,1,38.8,51,0.9,62.7
2200,32,1,1,35,51,0.88,60.2
2250,32,1,1,35.7,51,0.9,46.63
2300,32,1,1,34.3,51,0.9,63.9
2350,32,1,1,35.5,51,0.9,47.82
2400,32,1,1,34.5,51,0.9,61.56
2450,32,1,1,37.9,51.1,0.9,55.42
2500,32,1,1,32.8,51.1,0.9,60.88
2550,32,1,1,39,51,0.9,46.7
2600,32,1,1,38.3,51.5,0.9,61.99
2650,32,1,1,32,51.2,0.9,61.22
2700,32,1,1,33,51.4,0.92,64
2750,32,1,1,41.6,51.4,0.89,60
2800,32,1,1,38.1,51.1,0.9,59.17
2850,32,1,1,36.7,51.2,0.9,62.76
2900,32,1,1,36,51.3,0.9,62.83
2950,32,1,1,35.9,51.3,0.89,38.87
3000,32,1,1,35.4,50.8,0.9,61.73
3050,32,1,1,39.1,51,0.9,62.21
3100,32,1,1,36.3,51,0.91,45.76
3150,32,1,1,35.3,51.1,0.89,63.5
3200,32,1,1,35.1,51,0.9,63.9
3250,32,1,1,41.8,51.2,0.9,63.4
3300,32,1,1,35.1,51.4,0.9,61.86
3350,32,1,1,37.8,51.5,0.91,60.42
3400,32,1,1,34.4,51.8,0.91,60.09
3450,32,1,1,36.4,52,0.99,58.74
3500,32,1,1,32.9,52,0.9,63.3
3550,32,1,1,32.8,52,0.9,63.26
3600,32,1,1,36.5,52,0.9,62.78
3650,32,1,1,41.7,52,0.9,62.64
3700,32,1,1,37.7,52.3,0.89,63.6
3750,32,1,1,36.4,52,0.9,62.44
3800,32,1,1,35.3,52,0.89,63.9
3850,32,1,1,39.4,52,0.9,60
3900,32,1,1,38.2,52.2,0.91,49.73
3950,32,1,1,35.2,52.1,0.9,63.33
4000,32,1,1,35.7,52,0.9,63.4
4050,32,1,1,30.2,52,0.89,60.83
4100,32,1,1,38.5,52,0.9,61.11
4150,32,1,1,37.9,52,0.91,39.74
4200,32,1,1,36.2,52,0.9,63.9
4250,32,1,1,35.4,52,0.9,41.42
4300,32,1,1,37.3,52.2,0.9,52.06
4350,32,1,1,38.3,51.9,0.9,58.14
4400,32,1,1,34.5,51.8,0.9,60.79
4450,32,1,1,36,51.8,0.9,62.5
4500,32,1,1,34.2,51.5,0.9,62.78
4550,32,1,1,35.5,51.7,0.9,59.7
4600,32,1,1,37.7,52.1,0.9,58.49
4650,32,1,1,36.7,52.2,0.91,62.47
4700,32,1,1,39.4,52.4,0.89,41.21
4750,32,1,1,33.9,51.9,0.9,60.4
4800,32,1,1,32.6,52,0.89,62.17
4850,32,1,1,39.6,51.9,0.9,62.72
4900,32,1,1,36.1,52,0.91,63.6
4950,32,1,1,39.1,51.9,0.9,61.58
5000,32,1,1,42,52,0.9,43.57
0,33,1,1,50.7,50.7,0.7,8
50,33,1,1,37,49.1,0.76,62.73
100,33,1,1,35.2,49.1,0.73,59.23
150,33,1,1,33.9,49.1,0.78,61.13
200,33,1,1,30.6,49,0.72,63.6
250,33,1,1,34.2,49,0.74,57.84
300,33,1,1,35.9,49,0.7,53.77
350,33,1,1,36.9,49,0.72,54.58
400,33,1,1,35.2,49.1,0.7,64
450,33,1,1,35.4,49,0.74,63.5
500,33,1,1,34.8,48.9,0.71,60.71
550,33,1,1,35,48.9,0.73,61.08
600,33,1,1,37.7,49.1,0.73,63.23
650,33,1,1,32.4,49,0.72,59.02
700,33,1,1,37,49,0.7,62.18
750,33,1,1,35.7,49,0.69,55.36
800,33,1,1,32.8,49,0.67,54.39
850,33,1,1,35.7,49,0.76,58.63
900,33,1,1,37,49,0.78,61.56
950,33,1,1,33.8,48.9,0.78,57.16
1000,33,1,1,37.9,48.7,0.78,61.02
1050,33,1,1,35,48.8,0.77,61.72
1100,33,1,1,32.8,48.7,0.79,64
1150,33,1,1,39.2,49.1,0.73,49.51
1200,33,1,1,33.8,49,0.73,57.48
1250,33,1,1,38.2,49,0.69,62.82
1300,33,1,1,36.6,48.7,0.65,60.01
1350,33,1,1,36.1,49.1,0.66,61
1400,33,1,1,37.5,49.2,0.71,60.9
1450,33,1,1,39.2,48.8,0.75,53.82
1500,33,1,1,31.7,48.7,0.64,61.38
1550,33,1,1,31.1,49,0.75,63.9
1600,33,1,1,40,48.7,0.67,62.16
1650,33,1,1,32.6,48.7,0.56,64
1700,33,1,1,35,48.9,0.57,58.08
1750,33,1,1,36.2,49.6,0.6,37.21
1800,33,1,1,34.7,48.9,0.61,61.34
1850,33,1,1,31.1,49.5,0.59,60.94
1900,33,1,1,33.8,49.3,0.6,64
1950,33,1,1,36.7,50.1,0.6,59.42
2000,33,1,1,32.8,49.9,0.6,40.16
2050,33,1,1,34.3,50,0.61,62.04
2100,33,1,1,36.3,49.8,0.6,60.62
2150,33,1,1,33.9,50.1,0.59,55.52
2200,33,1,1,36.9,51,0.72,60.57
2250,33,1,1,38.7,51,0.73,61.49
2300,33,1,1,34.4,51,0.71,49.06
2350,33,1,1,37.4,50.8,0.73,63.08
2400,33,1,1,35.2,50.3,0.67,59.32
2450,33,1,1,33.5,50.2,0.67,59.97
2500,33,1,1,28.5,50.2,0.63,57.99
2550,33,1,1,35.8,50.1,0.68,60
2600,33,1,1,32.3,50.2,0.67,52.86
2650,33,1,1,35.3,50.1,0.66,57.47
2700,33,1,1,31.3,50.1,0.68,38.37
2750,33,1,1,39.6,50.4,0.67,63.01
2800,33,1,1,31.4,50.1,0.69,63.7
2850,33,1,1,35.7,50.6,0.66,40.44
2900,33,1,1,36.8,50.4,0.66,62.44
2950,33,1,1,35,50.3,0.65,61
3000,33,1,1,30.7,50.8,0.63,44.43
3050,33,1,1,42.1,50.4,0.68,63.14
3100,33,1,1,36.4,50.1,0.73,61.99
3150,33,1,1,30.1,50.4,0.67,64
3200,33,1,1,35,50,0.71,61.29
3250,33,1,1,37.3,50.1,0.74,60.49
3300,33,1,1,37.1,50.3,0.78,57.01
3350,33,1,1,41.5,49.9,0.76,62.59
3400,33,1,1,37.5,50.2,0.77,61.88
3450,33,1,1,37.2,50,0.76,58.01
3500,33,1,1,34.2,50,0.75,60.71
3550,33,1,1,34.8,50.1,0.75,61.29
3600,33,1,1,37.6,50,0.74,40.02
3650,33,1,1,35.3,50,0.72,60.9
3700,33,1,1,33.8,50,0.74,64
3750,33,1,1,39.4,50,0.74,61.92
3800,33,1,1,35.8,50,0.74,60.68
3850,33,1,1,33.1,50.1,0.69,56.26
3900,33,1,1,35.9,50.2,0.7,55.77
3950,33,1,1,37.5,50.1,0.71,60.19
4000,33,1,1,31.1,50,0.7,63.6
4050,33,1,1,38.7,50,0.7,60.91
4100,33,1,1,35.1,50,0.64,57.72
4150,33,1,1,33.8,50,0.68,46.47
4200,33,1,1,36.7,50.1,0.66,37.84
4250,33,1,1,34.5,50,0.66,62.78
4300,33,1,1,37.7,49.8,0.69,63.67
4350,33,1,1,35.7,50,0.69,45
4400,33,1,1,35.6,49.6,0.7,63.3
4450,33,1,1,38.5,50,0.7,57.62
4500,33,1,1,36.6,50.4,0.72,63.4
4550,33,1,1,37.1,50.5,0.74,55.73
4600,33,1,1,34.2,50.2,0.71,62.2
4650,33,1,1,38.7,50.6,0.76,43.88
4700,33,1,1,34.7,50,0.72,62.37
4750,33,1,1,33.7,50.1,0.69,62.44
4800,33,1,1,33.2,50.1,0.71,58.12
4850,33,1,1,34.4,49.6,0.66,61.81
4900,33,1,1,33.8,49.9,0.68,57.6
4950,33,1,1,35.8,49.6,0.66,52.94
5000,33,1,1,29.9,49.3,0.65,58.64
0,34,1,1,49.6,49.6,0.7,8
50,34,1,1,37.7,50.6,0.73,59.13
100,34,1,1,44.2,50.6,0.74,55.17
150,34,1,1,41,51.4,0.77,58.37
200,34,1,1,37.6,51.1,0.73,40
250,34,1,1,30.2,51.3,0.73,38.94
300,34,1,1,36.7,51.6,0.77,64
350,34,1,1,36,51.2,0.82,64
400,34,1,1,37.7,51.3,0.82,45.33
450,34,1,1,33.1,52.1,0.81,62.23
500,34,1,1,35.9,51.7,0.81,63.9
550,34,1,1,35.7,51.4,0.8,63.02
600,34,1,1,36.7,51.5,0.8,57.37
650,34,1,1,30,51.1,0.8,63.7
700,34,1,1,36.9,51.4,0.8,61.07
750,34,1,1,36.3,50.6,0.8,58.98
800,34,1,1,40.3,51,0.79,38.76
850,34,1,1,34.1,50.3,0.81,64
900,34,1,1,35.1,50.7,0.82,62.58
950,34,1,1,35.7,50.3,0.81,41.47
1000,34,1,1,37.9,50,0.81,41.9
1050,34,1,1,31.6,50.6,0.83,63.6
1100,34,1,1,38.4,50.9,0.82,62.39
1150,34,1,1,36.5,50.3,0.81,62.76
1200,34,1,1,33.3,51.2,0.84,39.31
1250,34,1,1,36.4,51.8,0.86,63.7
1300,34,1,1,36.7,51.8,0.88,61.8
1350,34,1,1,30.7,50.6,0.8,62.58
1400,34,1,1,32.7,50.5,0.78,61.1
1450,34,1,1,34.6,50.9,0.8,62.5
1500,34,1,1,34.6,50.3,0.81,61.14
1550,34,1,1,37.3,50.6,0.81,59.79
1600,34,1,1,33.2,50.6,0.8,63.03
1650,34,1,1,35.5,51.8,0.84,60.63
1700,34,1,1,39.3,50.3,0.78,54.44
1750,34,1,1,34.4,50.1,0.71,58.89
1800,34,1,1,36.4,50.5,0.77,59.89
1850,34,1,1,33.6,50.6,0.78,52.89
1900,34,1,1,33.1,50.5,0.74,62.36
1950,34,1,1,35.5,50.8,0.78,40.5
2000,34,1,1,39.2,50.4,0.76,37.87
2050,34,1,1,36.6,51,0.8,64
2100,34,1,1,35.3,51,0.8,63.8
2150,34,1,1,35.6,51.2,0.82,60.92
2200,34,1,1,35.9,50.7,0.75,52.7
2250,34,1,1,38.1,51.2,0.81,63.11
2300,34,1,1,34.1,51,0.79,64
2350,34,1,1,34.6,51.4,0.84,63.13
2400,34,1,1,40.1,51.7,0.86,59.91
2450,34,1,1,32.2,51,0.78,59.19
2500,34,1,1,37.5,50.6,0.76,64
2550,34,1,1,30.4,50.9,0.77,61.6
2600,34,1,1,36.6,50.1,0.74,62.49
2650,34,1,1,32.5,51.3,0.83,62.9
2700,34,1,1,32.4,51.2,0.83,60.32
2750,34,1,1,38.4,50.1,0.72,61.19
2800,34,1,1,38.7,50,0.71,58.8
2850,34,1,1,36.3,49.6,0.71,57.54
2900,34,1,1,34.3,49.4,0.71,61.33
2950,34,1,1,36,49.5,0.71,59.4
3000,34,1,1,35.1,49.8,0.73,60.46
3050,34,1,1,32.7,49.8,0.72,63.36
3100,34,1,1,30.8,49.2,0.7,63.11
3150,34,1,1,39.7,49.8,0.72,44.82
3200,34,1,1,34.7,49.5,0.71,63.8
3250,34,1,1,35.5,49.6,0.71,38.81
3300,34,1,1,39.2,49.8,0.72,64
3350,34,1,1,37.5,49.8,0.73,59.46
3400,34,1,1,35.8,49.8,0.73,52.43
3450,34,1,1,31.4,49.4,0.74,64
3500,34,1,1,34.3,49.7,0.74,51.3
3550,34,1,1,33.6,48.7,0.69,59.93
3600,34,1,1,34.3,48.8,0.74,59.44
3650,34,1,1,35.5,48.9,0.75,63.5
3700,34,1,1,34.4,48.5,0.74,61.43
3750,34,1,1,40.8,48.9,0.71,56.38
3800,34,1,1,33.9,49.3,0.73,57.34
3850,34,1,1,28.5,48.9,0.69,61.86
3900,34,1,1,32.8,48.5,0.7,64
3950,34,1,1,30.8,48.6,0.72,61.91
4000,34,1,1,33.5,49.2,0.71,62.19
4050,34,1,1,31.3,49.2,0.72,62.44
4100,34,1,1,37.9,48.5,0.7,59.94
4150,34,1,1,36.4,48.9,0.75,57.28
4200,34,1,1,33.7,48.5,0.73,61.48
4250,34,1,1,35.5,49.6,0.7,62.13
4300,34,1,1,34.4,49.8,0.69,64
4350,34,1,1,37,49.6,0.7,43.41
4400,34,1,1,32.7,49.9,0.67,60.87
4450,34,1,1,33,49.6,0.68,62.62
4500,34,1,1,37.8,49,0.69,51.6
4550,34,1,1,34.5,48.6,0.7,61.32
4600,34,1,1,31,49.1,0.7,59.19
4650,34,1,1,37,48.4,0.69,62.11
4700,34,1,1,34,48.4,0.68,41.79
4750,34,1,1,38.5,49.5,0.7,41.89
4800,34,1,1,38.3,49.6,0.7,58.96
4850,34,1,1,37.3,49.6,0.7,62.47
4900,34,1,1,37.9,49.7,0.68,57.16
4950,34,1,1,31.9,49.8,0.69,64
5000,34,1,1,37,49.8,0.71,39.26
0,35,1,1,50.7,50.7,0.7,8
50,35,1,1,36.7,52,0.75,61.78
100,35,1,1,37.5,52,0.78,59.67
150,35,1,1,33.6,52,0.74,60.19
200,35,1,1,33,51.9,0.71,60.61
250,35,1,1,35.9,52,0.71,62.09
300,35,1,1,30.4,51.9,0.71,64
350,35,1,1,31.4,51.9,0.73,60.47
400,35,1,1,32.4,51.8,0.71,55.4
450,35,1,1,32.3,52,0.7,62.11
500,35,1,1,28.3,52.1,0.7,64
550,35,1,1,32.8,52,0.71,62.83
600,35,1,1,34.8,52,0.7,60.83
650,35,1,1,34.4,52,0.7,60.84
700,35,1,1,36.2,52,0.73,62.4
750,35,1,1,40.6,52,0.76,38.69
800,35,1,1,38.2,52,0.76,64
850,35,1,1,36.5,52,0.71,62.37
900,35,1,1,34.1,52.2,0.7,56.86
950,35,1,1,31.3,52,0.73,64
1000,35,1,1,39,52.1,0.69,60.29
1050,35,1,1,35,52,0.66,55.18
1100,35,1,1,35.5,52.3,0.69,59.19
1150,35,1,1,34,52,0.69,49.61
1200,35,1,1,33.3,51.9,0.79,33.89
