Time,Run,Nature,Culture,LTM,MaxLTM,RC,UR
3900,1,1,1,30.4,39.1,0.601,63.9
3950,1,1,1,32.3,39,0.601,54.24
4000,1,1,1,32.9,39,0.601,61.9
4050,1,1,1,33.4,39,0.601,63.34
4100,1,1,1,33.9,39,0.621,63.3
4150,1,1,1,32.3,39,0.601,59.63
4200,1,1,1,35.2,39,0.601,60.44
4250,1,1,1,29.7,39.1,0.601,63.01
4300,1,1,1,34.4,39.1,0.601,64
4350,1,1,1,33.4,39,0.601,47.78
4400,1,1,1,32,39,0.571,59.93
4450,1,1,1,33.2,39,0.601,56.48
4500,1,1,1,33.7,39,0.601,61.54
4550,1,1,1,33.8,39,0.601,64
4600,1,1,1,35.9,39,0.601,53.72
4650,1,1,1,31.5,39.1,0.601,59.7
4700,1,1,1,30.3,39,0.611,64
4750,1,1,1,31.7,39,0.601,44.59
4800,1,1,1,34.2,39,0.601,60.96
4850,1,1,1,31.7,39,0.601,63
4900,1,1,1,30.8,39,0.601,62.77
4950,1,1,1,29.9,39,0.601,64
5000,1,1,1,31.2,38.8,0.591,64
0,2,1,1,20,20,0.4,8
50,2,1,1,21.9,21.9,0.4,0.91
100,2,1,1,22.4,22.4,0.41,1.57
150,2,1,1,21.9,21.9,0.59,1.74
200,2,1,1,22.7,22.7,0.66,2.51
250,2,1,1,24,24,0.79,3.29
300,2,1,1,24,24,0.94,5.4
350,2,1,1,24.6,24.6,0.88,4.17
400,2,1,1,26.3,26.3,0.83,3.91
450,2,1,1,27.9,27.9,0.9,7.51
500,2,1,1,28.1,28.1,1,11.36
550,2,1,1,29,29,1,12.33
600,2,1,1,29,29,0.99,23.32
650,2,1,1,29.4,29.5,1,20.7
700,2,1,1,29.5,31,1,61.01
750,2,1,1,28.5,31.1,1,61.04
800,2,1,1,25.9,31,0.99,63.8
850,2,1,1,27.8,31,1,63.3
900,2,1,1,25.4,31,0.99,63.3
950,2,1,1,26.6,31.1,1,64
1000,2,1,1,28.4,31.3,1,63.6
1050,2,1,1,28.1,31.1,1,60.13
1100,2,1,1,28,31,0.98,53.86
1150,2,1,1,28.1,31,1,48.28
1200,2,1,1,28.6,31,1,64
1250,2,1,1,30.5,31.4,1,54.83
1300,2,1,1,28.4,31,1,63.3
1350,2,1,1,27.6,31,1,63.9
1400,2,1,1,26.9,31,1,55.6
1450,2,1,1,27.5,31,1,64
1500,2,1,1,27.4,31,1,63.8
1550,2,1,1,24.7,30.9,1,60.22
1600,2,1,1,28,31,1,63.8
1650,2,1,1,30,31,1,64
1700,2,1,1,28.9,31.2,0.99,56.5
1750,2,1,1,29.7,31,1,53.66
1800,2,1,1,26.2,31,1,61.33
1850,2,1,1,29,31,1,60.31
1900,2,1,1,28.1,31.1,1,63.6
1950,2,1,1,27.8,31.1,1,64
2000,2,1,1,29.5,30.9,1,59.6
2050,2,1,1,28,30.9,1,60.47
2100,2,1,1,28.2,30.8,1,61.5
2150,2,1,1,28.7,30.8,0.97,63.11
2200,2,1,1,28,30.8,0.99,60.53
2250,2,1,1,27.5,30.8,1,63.8
2300,2,1,1,28.2,30.6,0.99,63.9
2350,2,1,1,27.6,30.9,0.98,63.9
2400,2,1,1,28.1,31.3,1,62.82
2450,2,1,1,27.6,31.2,0.99,57.2
2500,2,1,1,29.8,31.4,1,55.92
2550,2,1,1,27.6,31.4,1,57.99
2600,2,1,1,29.3,31.8,1,63.7
2650,2,1,1,27.5,31.4,0.99,63.8
2700,2,1,1,27.5,31.4,0.96,56.53
2750,2,1,1,27.8,31.3,0.98,61.99
2800,2,1,1,28.4,31.1,0.95,61.46
2850,2,1,1,26.4,30.9,0.95,56.1
2900,2,1,1,30.5,31,0.92,63
2950,2,1,1,27.8,31.1,0.92,62.41
3000,2,1,1,28.7,31,0.91,63.8
3050,2,1,1,27.3,31,0.94,48.2
3100,2,1,1,29.1,31,0.93,61.12
3150,2,1,1,26.9,31.1,0.91,54.51
3200,2,1,1,29,31,0.9,53.08
3250,2,1,1,27.7,30.9,0.9,63.9
3300,2,1,1,28.9,31.1,0.9,63.9
3350,2,1,1,29.3,31,0.9,55.8
3400,2,1,1,26.4,31.1,0.89,63.6
3450,2,1,1,26.2,30.9,0.91,63.5
3500,2,1,1,29.2,31,0.89,57.83
3550,2,1,1,27.6,31.3,0.9,63.3
3600,2,1,1,27.7,31.3,0.87,63.7
3650,2,1,1,27,31.3,0.88,57.41
3700,2,1,1,29.3,31.3,0.9,54.98
3750,2,1,1,28,31,0.9,61.73
3800,2,1,1,25.1,31,0.91,63.7
3850,2,1,1,27.3,31,0.91,45.62
3900,2,1,1,26.4,31,0.9,56.5
3950,2,1,1,28.1,31,0.9,55.6
4000,2,1,1,28.1,31,0.9,48.17
4050,2,1,1,27.7,30.9,0.9,63.4
4100,2,1,1,27.9,30.7,0.9,61.08
4150,2,1,1,29.2,30.4,0.89,46.94
4200,2,1,1,27.4,30.5,0.9,54.74
4250,2,1,1,27.5,30.3,0.89,63.7
4300,2,1,1,28.7,30.3,0.86,63.4
4350,2,1,1,27,30.5,0.89,56.99
4400,2,1,1,28.4,30.1,0.82,53.22
4450,2,1,1,28.7,30.1,0.83,55.24
4500,2,1,1,26.7,30.2,0.82,60.78
4550,2,1,1,28.3,30.2,0.82,61.24
4600,2,1,1,28.8,31,0.86,57.8
4650,2,1,1,28.8,31.1,0.84,54.3
4700,2,1,1,27.4,30,0.8,45.4
4750,2,1,1,27.5,30.2,0.8,57.07
4800,2,1,1,27.8,30,0.8,54.92
4850,2,1,1,26.9,30,0.78,63.4
4900,2,1,1,26.1,30.1,0.75,63.9
4950,2,1,1,26.3,30,0.79,62.1
5000,2,1,1,28.9,30,0.75,54.11
0,3,1,1,20.8,20.8,0.4,8
50,3,1,1,20,20,0.38,0.86
100,3,1,1,20.1,20.1,0.27,0.54
150,3,1,1,21.7,21.7,0.39,1.19
200,3,1,1,20.9,20.9,0.4,0.89
250,3,1,1,21.6,21.6,0.49,0.72
300,3,1,1,23,23,0.4,1.6
350,3,1,1,26,26,0.41,1.54
400,3,1,1,27,27,0.5,1.83
450,3,1,1,28.9,28.9,0.26,0.84
500,3,1,1,28,28,0.29,0.91
550,3,1,1,29.2,29.2,0.52,3.03
600,3,1,1,29.8,29.8,0.57,1.38
650,3,1,1,31,31,0.6,2.87
700,3,1,1,32,32,0.52,2.21
750,3,1,1,33.3,33.3,0.49,3.03
800,3,1,1,34,34,0.62,4.46
850,3,1,1,35,35,0.68,8.53
900,3,1,1,36.8,36.8,0.69,9.5
950,3,1,1,37,37,0.71,6.08
1000,3,1,1,37,37,0.96,14.51
1050,3,1,1,38.4,38.4,0.96,15.04
1100,3,1,1,30.3,38.5,0.9,59.51
1150,3,1,1,32,39.1,0.9,62.93
1200,3,1,1,32.4,38.7,0.92,62.21
1250,3,1,1,29.1,38.9,0.9,64
1300,3,1,1,34.9,39.1,0.89,56.44
1350,3,1,1,32.2,39.3,0.9,60.8
1400,3,1,1,30.1,38.4,0.9,63.77
1450,3,1,1,34.9,38.7,0.89,61.73
1500,3,1,1,31,38.8,0.91,63.9
1550,3,1,1,34.9,38.9,0.9,61.63
1600,3,1,1,30.8,39,0.9,62
1650,3,1,1,34,39,0.9,63.4
1700,3,1,1,31.1,39,0.9,61.96
1750,3,1,1,30.6,38.9,0.93,62.39
1800,3,1,1,31,39,0.9,63.94
1850,3,1,1,33,39.1,0.89,61.03
1900,3,1,1,31,39,0.9,59.48
1950,3,1,1,32.4,39,0.9,63.3
2000,3,1,1,32.5,38.8,0.9,64
2050,3,1,1,30.1,38.9,0.91,61.93
2100,3,1,1,32.1,39.1,0.88,63.6
2150,3,1,1,33.6,38.9,0.91,63.9
2200,3,1,1,34.3,39,0.93,63.24
2250,3,1,1,33.5,38.9,0.88,62.53
2300,3,1,1,34,38.9,0.87,64
2350,3,1,1,31.7,39.1,0.88,61.82
2400,3,1,1,30.8,39,0.87,62.58
2450,3,1,1,30.3,39,0.9,55.87
2500,3,1,1,30.7,39,0.88,63.8
2550,3,1,1,34.8,38.9,0.9,64
2600,3,1,1,30.1,39,0.89,61.4
2650,3,1,1,31.6,38.9,0.91,63.8
2700,3,1,1,29.2,39,0.95,63.7
2750,3,1,1,30.3,39.1,0.91,64
2800,3,1,1,34.7,39.1,0.96,62.76
2850,3,1,1,31.3,39,0.98,60.82
2900,3,1,1,32.9,39.3,0.98,60.32
2950,3,1,1,33.6,39.4,0.98,62.86
3000,3,1,1,33.3,39,0.99,63.4
3050,3,1,1,33.7,39.1,0.95,63.7
3100,3,1,1,32.1,39,0.95,63.9
3150,3,1,1,31.8,38.9,0.92,61.38
3200,3,1,1,32.9,39,0.9,59.6
3250,3,1,1,35.3,39,0.91,63.9
3300,3,1,1,34.6,39,0.87,62.19
3350,3,1,1,32.5,38.8,0.91,61.03
3400,3,1,1,31.8,39,0.9,61.17
3450,3,1,1,34.5,39.1,0.89,64
3500,3,1,1,32.9,39.2,0.89,61.01
3550,3,1,1,32.1,39,0.9,61.46
3600,3,1,1,33.3,39,0.9,64
3650,3,1,1,32.6,39.4,0.89,63.78
3700,3,1,1,32.5,39.2,0.9,60.57
3750,3,1,1,34,39.3,0.91,63.7
3800,3,1,1,31,39.4,0.91,59.47
3850,3,1,1,32.7,38.8,0.9,64
3900,3,1,1,33.9,38.9,0.9,62.99
3950,3,1,1,31.6,39,0.9,63.7
4000,3,1,1,31.8,39,0.9,61.19
4050,3,1,1,35.7,39,0.9,63.9
4100,3,1,1,30.1,39,0.92,58.71
4150,3,1,1,31.5,39.6,0.91,63.8
4200,3,1,1,30.8,39.1,0.87,58.3
4250,3,1,1,33.8,39.2,0.88,58.13
4300,3,1,1,29.9,38.9,0.9,61.16
4350,3,1,1,33,39.2,0.9,58.94
4400,3,1,1,33.8,39.7,0.88,61.67
4450,3,1,1,33.1,39.9,0.89,60.64
4500,3,1,1,34.3,39.8,0.91,38.06
4550,3,1,1,33.4,39.9,0.9,58.16
4600,3,1,1,32.8,40,0.9,62.33
4650,3,1,1,27.5,40,0.9,60.92
4700,3,1,1,33.2,40,0.89,62.53
4750,3,1,1,31.6,39.9,0.9,62.48
4800,3,1,1,34.2,40,0.9,59.02
4850,3,1,1,35.3,40.2,0.9,61.89
4900,3,1,1,30,39.7,0.93,61.1
4950,3,1,1,32.4,39.8,0.92,61.6
5000,3,1,1,33.3,39.7,0.93,63.9
0,4,1,1,20.4,20.4,0.4,8
50,4,1,1,22.2,22.2,0.4,0.81
100,4,1,1,22,22,0.5,1.53
150,4,1,1,22.1,22.1,0.56,1.34
200,4,1,1,24,24,0.58,1.56
250,4,1,1,23.9,23.9,0.6,1.92
300,4,1,1,25.2,25.2,0.6,1.32
350,4,1,1,25,25,0.6,4.2
400,4,1,1,25.6,25.6,0.61,3.57
450,4,1,1,25.8,25.8,0.6,1.9
500,4,1,1,25.4,25.4,0.85,7.57
550,4,1,1,26,26,0.97,8.97
600,4,1,1,26.3,26.3,0.9,7.56
650,4,1,1,29.4,29.4,0.89,11.21
700,4,1,1,29.4,29.4,0.94,10.81
750,4,1,1,29.9,29.9,1,28.39
800,4,1,1,28.4,30.1,1,55.37
850,4,1,1,27.7,30,1,61.3
900,4,1,1,27.8,30,1,43.92
950,4,1,1,27.7,30,1,63.5
1000,4,1,1,25.8,30,1,54.9
1050,4,1,1,27.3,30.2,1,63.8
1100,4,1,1,26.4,30,1,62.66
1150,4,1,1,27.5,30.2,1,63.2
1200,4,1,1,24,30.5,1,61.93
1250,4,1,1,27.3,30.5,0.99,57.2
1300,4,1,1,28.2,30.3,1,61.63
1350,4,1,1,27.7,30.6,1,62.56
1400,4,1,1,25.9,30.7,1,63.7
1450,4,1,1,29.7,30.7,1,63.6
1500,4,1,1,27.3,30.3,1,63.8
1550,4,1,1,28.9,31,1,59.36
1600,4,1,1,27.3,31.2,0.99,61.91
1650,4,1,1,29.5,31.2,1,62.7
1700,4,1,1,29.4,31.4,1,62.4
1750,4,1,1,27.3,30.6,0.99,55.36
1800,4,1,1,28,30.7,0.98,46.81
1850,4,1,1,26.8,30.9,1,62.31
1900,4,1,1,25.5,30.9,1,63.7
1950,4,1,1,28.2,30.8,0.98,62.44
2000,4,1,1,27.6,30.4,1,63.9
2050,4,1,1,28.8,31,1,63.7
2100,4,1,1,27.3,30.9,1,64
2150,4,1,1,29.4,31,1,62.98
2200,4,1,1,28.8,30.9,1,60.02
2250,4,1,1,27,31,1,59.77
2300,4,1,1,29.2,31.2,1,63.4
2350,4,1,1,28.5,31,0.99,64
2400,4,1,1,29.1,31,1,61.81
2450,4,1,1,30.5,31.1,0.99,57.4
2500,4,1,1,29,31.3,1,63.8
2550,4,1,1,26.8,31.1,0.99,53.61
2600,4,1,1,26.4,31.1,0.97,63.21
2650,4,1,1,28.4,31.7,1,61.06
2700,4,1,1,27.5,31.4,1,61.76
2750,4,1,1,29.9,31.6,0.99,63.9
2800,4,1,1,28.8,31.5,1,54.63
2850,4,1,1,27.6,31.5,1,59.04
2900,4,1,1,28.7,31.8,1,55.6
2950,4,1,1,27.7,31.5,1,63.5
3000,4,1,1,28.6,31.5,0.98,57.72
3050,4,1,1,26.1,31.1,0.98,62.14
3100,4,1,1,29.4,31.2,0.99,63.8
3150,4,1,1,28.4,31.1,0.97,59.6
3200,4,1,1,29.1,30.8,0.96,55.2
3250,4,1,1,26.5,30.8,0.92,63
3300,4,1,1,28.4,30.4,0.93,60.1
3350,4,1,1,28.3,30.3,0.92,63.56
3400,4,1,1,27.5,30.8,0.96,57.38
3450,4,1,1,29.5,30.4,0.94,56.1
3500,4,1,1,28.9,31,0.97,63.7
3550,4,1,1,26.5,30.9,0.98,55.3
3600,4,1,1,29.2,31.8,0.99,58.44
3650,4,1,1,26.9,32,0.99,62.2
3700,4,1,1,27.7,32.1,0.98,63.9
3750,4,1,1,28.8,32,0.94,63.7
3800,4,1,1,27,32,0.96,55.8
3850,4,1,1,29.8,32,0.97,61.88
3900,4,1,1,29,32,0.98,62.83
3950,4,1,1,30.6,32,0.96,55.12
4000,4,1,1,28.2,31.9,0.99,63.8
4050,4,1,1,29.5,31.8,0.96,62.63
4100,4,1,1,28.6,32,1,62.01
4150,4,1,1,30.9,31.8,1,56.13
4200,4,1,1,28.9,31.8,0.99,63.8
4250,4,1,1,29.5,32.1,1,52.4
4300,4,1,1,28.1,32,0.98,63.9
4350,4,1,1,27,32,1,62.9
4400,4,1,1,26.9,32,0.96,63.6
4450,4,1,1,26.1,31.9,0.99,58.72
4500,4,1,1,27.5,32.1,1,63.5
4550,4,1,1,29.7,32.4,1,63.8
4600,4,1,1,26.8,32.6,1,54.24
4650,4,1,1,30.3,32.4,1,59.22
4700,4,1,1,31.8,32.4,1,64
4750,4,1,1,28.9,32,0.96,62
4800,4,1,1,29.1,32,0.99,64
4850,4,1,1,28.6,32,0.98,63.5
4900,4,1,1,28,32,0.97,54.27
4950,4,1,1,27.7,32,0.98,61.78
5000,4,1,1,28.9,32,1,62.57
0,5,1,1,19.5,19.5,0.4,8
50,5,1,1,20.3,20.3,0.38,0.77
100,5,1,1,21,21,0.51,0.99
150,5,1,1,20.9,20.9,0.49,1.02
200,5,1,1,22.2,22.2,0.5,1.52
250,5,1,1,22.8,22.8,0.6,1.64
300,5,1,1,23.6,23.6,0.64,1.7
350,5,1,1,23.7,23.7,0.68,2.64
400,5,1,1,24,24,0.85,2.49
450,5,1,1,24.7,24.7,0.9,6.96
500,5,1,1,26.9,26.9,0.87,7.77
550,5,1,1,28.2,28.2,0.9,11.69
600,5,1,1,29,29,1,13.13
650,5,1,1,29.6,29.6,0.99,24.14
700,5,1,1,29.6,29.8,0.97,47.43
750,5,1,1,25.8,29.8,0.99,59.1
800,5,1,1,28.1,29.7,1,61.7
850,5,1,1,28.2,30.3,1,59.82
900,5,1,1,27.4,29.8,1,63.5
950,5,1,1,27.8,30,1,59.63
1000,5,1,1,27.7,29.9,1,54.66
1050,5,1,1,28,30,1,63.5
1100,5,1,1,26.2,30,1,61.44
1150,5,1,1,29.5,30,1,63.8
1200,5,1,1,27.5,30,1,61.5
1250,5,1,1,27.6,30,1,62.36
1300,5,1,1,28.2,30.1,1,56.5
1350,5,1,1,27.9,30,1,56.1
1400,5,1,1,28.1,30,1,63.7
1450,5,1,1,27.9,30,1,63.6
1500,5,1,1,28.8,30,1,63.7
1550,5,1,1,27.1,30,1,63.4
1600,5,1,1,28.3,30,1,62.74
1650,5,1,1,26.8,29.9,0.99,63.8
1700,5,1,1,26.9,30,1,63.7
1750,5,1,1,26.7,30.3,1,63.33
1800,5,1,1,26.8,30.2,1,64
1850,5,1,1,25.2,30,0.99,60.11
1900,5,1,1,27.2,30.1,0.96,63.5
1950,5,1,1,26.3,30.3,0.98,63.5
2000,5,1,1,28.2,30.4,0.98,64
2050,5,1,1,29.1,30.4,0.98,64
2100,5,1,1,28.5,30.7,0.93,63
2150,5,1,1,28,30.4,0.97,63.8
2200,5,1,1,28,30.5,0.95,60.01
2250,5,1,1,26.3,30.7,0.93,60
2300,5,1,1,30.3,30.8,0.94,63.5
2350,5,1,1,27,30.5,0.95,63.9
2400,5,1,1,26.9,30.6,0.94,62.73
2450,5,1,1,27,30.7,0.93,58.84
2500,5,1,1,28.2,30.8,0.88,64
2550,5,1,1,27.7,30.5,0.9,62.43
2600,5,1,1,29.4,30.8,0.92,63.4
2650,5,1,1,26.6,30.8,0.91,63.6
2700,5,1,1,30.6,31,0.9,63.44
2750,5,1,1,27.7,31,0.91,63.8
2800,5,1,1,28.5,30.8,0.91,63.06
2850,5,1,1,27,30.9,0.91,63.8
2900,5,1,1,27.4,31.1,0.9,56
2950,5,1,1,28.1,31,0.91,47.19
3000,5,1,1,27.1,31,0.89,55.8
3050,5,1,1,27.8,31,0.91,60.88
3100,5,1,1,26.6,31,0.9,63.61
3150,5,1,1,28.6,31,0.89,60.57
3200,5,1,1,29.7,31,0.87,56.36
3250,5,1,1,28.4,31,0.88,52.64
3300,5,1,1,29,30.9,0.89,55.22
3350,5,1,1,30.4,31.1,0.89,59.44
3400,5,1,1,27.9,31.3,0.89,61.9
3450,5,1,1,29.4,30.9,0.89,63.8
3500,5,1,1,28.9,31,0.9,56.7
3550,5,1,1,28.4,31,0.86,63.6
3600,5,1,1,28,31,0.89,63.8
3650,5,1,1,29.4,31,0.85,64
3700,5,1,1,29.1,31,0.9,55.41
3750,5,1,1,28.5,31,0.88,54.56
3800,5,1,1,29.2,31.1,0.89,54.02
3850,5,1,1,26.7,31,0.9,63.7
3900,5,1,1,28.8,30.8,0.85,53.24
3950,5,1,1,27.9,31,0.88,63.6
4000,5,1,1,29.1,31.1,0.89,62.38
4050,5,1,1,30.6,31.8,0.86,63.9
4100,5,1,1,28.4,31.9,0.9,63.8
4150,5,1,1,30.6,31.9,0.82,54.9
4200,5,1,1,29.3,32.1,0.88,62.57
4250,5,1,1,30.6,32,0.92,56.8
4300,5,1,1,28.7,32,0.84,55.29
4350,5,1,1,30.1,32,0.96,61.9
4400,5,1,1,28.4,32,0.92,63.8
4450,5,1,1,30,32,0.92,63.5
4500,5,1,1,26.4,31.9,0.92,63.6
4550,5,1,1,30.3,32.1,0.92,39.03
4600,5,1,1,29.5,32.1,0.92,56.21
4650,5,1,1,26.6,32,0.91,63.9
4700,5,1,1,28.9,32,0.9,61.92
4750,5,1,1,25.9,31.7,0.9,57.84
4800,5,1,1,29,32,0.9,61.91
4850,5,1,1,30.2,31.9,0.9,61.8
4900,5,1,1,29.3,32,0.9,63.2
4950,5,1,1,29.5,32,0.9,55.28
5000,5,1,1,29.8,32,0.9,50.91
0,6,1,1,19.3,19.3,0.4,8
50,6,1,1,21,21,0.35,1
100,6,1,1,22.2,22.2,0.2,0.38
150,6,1,1,23.8,23.8,0.21,0.74
200,6,1,1,22.3,22.3,0.22,0.4
250,6,1,1,23.7,23.7,0.21,0.37
300,6,1,1,23.1,23.1,0.34,1.02
350,6,1,1,24.4,24.4,0.54,1.84
400,6,1,1,24,24,0.4,0.88
450,6,1,1,25.1,25.1,0.46,1.72
500,6,1,1,26,26,0.48,2.41
550,6,1,1,26,26,0.47,0.88
600,6,1,1,26.1,26.1,0.6,2.33
650,6,1,1,27,27,0.7,3.72
700,6,1,1,27,27,0.68,2.61
750,6,1,1,27.8,27.8,0.7,3.52
800,6,1,1,28.5,28.5,0.7,4.87
850,6,1,1,28.9,28.9,0.6,3.16
900,6,1,1,28,28,0.6,1.9
950,6,1,1,29.9,29.9,0.6,2.64
1000,6,1,1,30,30,0.65,4
1050,6,1,1,31.3,31.3,0.59,5.11
1100,6,1,1,31.5,31.5,0.62,2.78
1150,6,1,1,32,32,0.53,3.06
1200,6,1,1,32,32,0.61,3.71
1250,6,1,1,32.8,32.8,0.56,2.36
1300,6,1,1,32.8,32.8,0.68,5.4
1350,6,1,1,34.1,34.1,0.73,6.37
1400,6,1,1,34.7,34.7,0.8,11.93
1450,6,1,1,35,35,0.8,20.22
1500,6,1,1,32.8,34.8,0.74,63.8
1550,6,1,1,29.3,34.5,0.72,63.2
1600,6,1,1,33.7,34.8,0.72,59.91
1650,6,1,1,30.3,34.7,0.72,63.06
1700,6,1,1,31.4,34.5,0.72,60.47
1750,6,1,1,26.4,34.6,0.72,64
1800,6,1,1,32.4,34.4,0.73,64
1850,6,1,1,31.1,34.6,0.71,57.64
1900,6,1,1,29.4,34.7,0.71,64
1950,6,1,1,28.7,34.5,0.71,64
2000,6,1,1,32,34.1,0.73,63.2
2050,6,1,1,33,34.1,0.75,53.49
2100,6,1,1,32.5,34,0.76,63.6
2150,6,1,1,30.7,34.1,0.71,55.62
2200,6,1,1,26.7,33.9,0.72,63.6
2250,6,1,1,30,33.9,0.73,63.9
2300,6,1,1,29.5,33.5,0.71,51.26
2350,6,1,1,27.9,33.3,0.72,63.2
2400,6,1,1,30.2,32.6,0.7,58.97
2450,6,1,1,27.7,32.6,0.7,64
2500,6,1,1,30.7,32.8,0.7,63.9
2550,6,1,1,29.1,32.8,0.7,63.37
2600,6,1,1,30.2,33,0.71,55.66
2650,6,1,1,28.6,33,0.7,63.9
2700,6,1,1,28.7,33.1,0.69,36.94
2750,6,1,1,27.8,33,0.69,63.66
2800,6,1,1,30.7,32.7,0.7,59.48
2850,6,1,1,30.3,32.9,0.7,53.38
2900,6,1,1,27.8,32.2,0.62,45.52
2950,6,1,1,29.7,32.1,0.61,51.61
3000,6,1,1,28.4,32.2,0.63,54.03
3050,6,1,1,28.1,31.8,0.61,59.24
3100,6,1,1,30.6,32.4,0.6,63.5
3150,6,1,1,31.3,32.3,0.6,54.27
3200,6,1,1,30.4,32,0.6,63.7
3250,6,1,1,29.5,32.3,0.66,52.83
3300,6,1,1,28.4,32.5,0.59,58.42
3350,6,1,1,29.4,32.2,0.58,56.58
3400,6,1,1,29,32.1,0.57,63.01
3450,6,1,1,27.8,32,0.58,49.56
3500,6,1,1,29.5,31.7,0.56,63.7
3550,6,1,1,29.5,31.8,0.56,63.9
3600,6,1,1,29.5,32,0.61,31.19
3650,6,1,1,31.8,32,0.6,54.04
3700,6,1,1,29.3,32.1,0.6,46.21
3750,6,1,1,28.5,32,0.6,58.47
3800,6,1,1,29.1,32.1,0.58,64
3850,6,1,1,26.8,31.9,0.59,58.91
3900,6,1,1,31.5,31.8,0.6,52.33
3950,6,1,1,30,31.4,0.61,56.31
4000,6,1,1,29.1,30.8,0.6,56.14
4050,6,1,1,27.9,30.6,0.6,44.49
4100,6,1,1,28.9,31.3,0.61,54.18
4150,6,1,1,29,30.8,0.59,46.93
4200,6,1,1,28.5,31.5,0.6,46.24
4250,6,1,1,29.2,31.6,0.6,61.03
4300,6,1,1,28,31,0.61,46.71
4350,6,1,1,27.7,31,0.6,47.52
4400,6,1,1,28.8,31.3,0.6,49.52
4450,6,1,1,29.3,31.1,0.61,53.26
4500,6,1,1,29.3,31.3,0.6,53.7
4550,6,1,1,28,31.1,0.61,62.27
4600,6,1,1,29.6,31.5,0.56,47.97
4650,6,1,1,29.9,31.6,0.59,43.32
4700,6,1,1,28.9,31.7,0.58,45.44
4750,6,1,1,29.3,32.2,0.53,50.32
4800,6,1,1,27.4,31.5,0.56,56.2
4850,6,1,1,31.4,32.7,0.53,34.82
4900,6,1,1,27.9,30.9,0.6,46.62
4950,6,1,1,30.3,31.3,0.61,59.21
5000,6,1,1,29,31,0.58,44.98
0,7,1,1,20,20,0.4,8
50,7,1,1,19.9,19.9,0.4,0.64
100,7,1,1,20.2,20.2,0.48,1.22
150,7,1,1,20.1,20.1,0.51,1.77
200,7,1,1,21.1,21.1,0.59,1.32
250,7,1,1,21,21,0.54,2.2
300,7,1,1,21,21,0.6,1.18
350,7,1,1,21.2,21.2,0.6,1.36
400,7,1,1,21.9,21.9,0.6,1.02
450,7,1,1,23.2,23.2,0.6,2.89
500,7,1,1,23,23,0.56,0.89
550,7,1,1,23.2,23.2,0.56,2.22
600,7,1,1,24,24,0.4,0.98
650,7,1,1,24,24,0.42,0.73
700,7,1,1,25,25,0.37,0.94
750,7,1,1,27.1,27.1,0.4,1.14
800,7,1,1,28,28,0.4,1.53
850,7,1,1,26.8,26.8,0.5,1.91
900,7,1,1,26.8,26.8,0.5,1.56
950,7,1,1,25.9,25.9,0.5,2.61
1000,7,1,1,27,27,0.48,1.31
1050,7,1,1,25.8,25.8,0.5,1.02
1100,7,1,1,26.7,26.7,0.69,2.31
1150,7,1,1,26.1,26.1,0.68,1.86
1200,7,1,1,27,27.2,0.8,5.21
1250,7,1,1,28.2,28.2,0.88,7.43
1300,7,1,1,30,30,0.96,10.53
1350,7,1,1,31,31,1,13.82
1400,7,1,1,32,32,0.96,12.34
1450,7,1,1,32,32,1,15
1500,7,1,1,31.9,31.9,1,14.01
1550,7,1,1,32,32,0.94,12.98
1600,7,1,1,32,32,0.92,12.98
1650,7,1,1,33,33,1,15.12
1700,7,1,1,33.9,33.9,0.98,13.82
1750,7,1,1,37,37,1,14.97
1800,7,1,1,40,40,1,16.67
1850,7,1,1,39.9,39.9,0.9,12.57
1900,7,1,1,35.5,39.7,0.9,59.17
1950,7,1,1,31.8,39.7,0.9,64
2000,7,1,1,31.2,39.7,0.9,63.8
2050,7,1,1,32.7,39.6,0.88,64
2100,7,1,1,31.6,39.8,0.88,63.41
2150,7,1,1,27.8,39.7,0.9,62.63
2200,7,1,1,35.3,39.9,0.89,59.87
2250,7,1,1,31.7,39.8,0.91,64
2300,7,1,1,31.6,39.7,0.91,62.16
2350,7,1,1,31.8,39.4,0.96,61.46
2400,7,1,1,33.4,39.9,0.95,62.7
2450,7,1,1,30.8,39.5,0.95,61.71
2500,7,1,1,33.6,39.6,0.95,62.74
2550,7,1,1,30.5,39.2,0.96,61.86
2600,7,1,1,31.1,39.4,0.95,62.59
2650,7,1,1,31.2,39.6,0.93,62.64
2700,7,1,1,31.2,40,0.95,60.14
2750,7,1,1,33.5,39.6,0.96,64
2800,7,1,1,33.3,39,0.97,61.7
2850,7,1,1,34,39,0.99,63.9
2900,7,1,1,32.3,39.2,0.99,62.62
2950,7,1,1,32.5,39,0.95,63.51
3000,7,1,1,32.6,39,0.98,59.64
3050,7,1,1,32.1,39,0.94,64
3100,7,1,1,31.2,39,0.99,62.24
3150,7,1,1,31.9,38.6,0.98,62.82
3200,7,1,1,35.4,38.9,0.97,63.9
3250,7,1,1,31.8,39.1,0.98,60.64
3300,7,1,1,30,38.4,1,64
3350,7,1,1,31.4,38.9,1,64
3400,7,1,1,33.3,38.9,1,64
3450,7,1,1,31.6,38.9,1,57.36
3500,7,1,1,32.9,39.2,1,62.74
3550,7,1,1,31,39.8,0.97,63.7
3600,7,1,1,34.8,39.6,0.95,62.49
3650,7,1,1,33.5,39.7,0.97,63.6
3700,7,1,1,29.3,39.6,0.96,62.4
